"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date"
"220","BENI",46,48,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"221","BENI",48,50,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"222","BENI",48,50,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"223","BENI",48,50,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"224","BENI",48,50,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"225","BENI",48,50,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"226","BENI",48,50,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"227","BENI",48,50,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"228","BENI",48,50,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"229","BENI",48,50,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"230","BENI",48,50,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"231","BENI",6,8,"11-11-2019",2,"1","LSHTM","<2 weeks ago",">5 years",0.1,20,0.1,"expert 1 11-11-2019"
"232","BENI",6,8,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,20,0.1,"expert 10 14-11-2019"
"233","BENI",6,8,"15-11-2019",6,"5","WHO","<2 weeks ago","<5 years",0.3,20,0.1,"expert 5 15-11-2019"
"234","BENI",6,8,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,20,0.1,"expert 6 20-11-2019"
"235","BENI",6,8,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,20,0.1,"expert 7 22-11-2019"
"236","BENI",6,8,"12-11-2019",4,"2","WHO","<2 weeks ago",">5 years",0.2,20,0.1,"expert 2 12-11-2019"
"237","BENI",6,8,"22-11-2019",2,"8","MSF",">2 weeks ago",">5 years",0.1,20,0.1,"expert 8 22-11-2019"
"238","BENI",6,8,"15-11-2019",4,"3","WHO",">2 weeks ago",">5 years",0.2,20,0.1,"expert 3 15-11-2019"
"239","BENI",6,8,"15-11-2019",1,"4","WHO","never",">5 years",0.05,20,0.1,"expert 4 15-11-2019"
"240","BENI",6,8,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,20,0.1,"expert 9 22-11-2019"
"241","BENI",8,10,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,9,0.045,"expert 5 15-11-2019"
"242","BENI",8,10,"22-11-2019",3,"8","MSF",">2 weeks ago",">5 years",0.15,9,0.045,"expert 8 22-11-2019"
"243","BENI",8,10,"11-11-2019",1,"1","LSHTM","<2 weeks ago",">5 years",0.05,9,0.045,"expert 1 11-11-2019"
"244","BENI",8,10,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,9,0.045,"expert 7 22-11-2019"
"245","BENI",8,10,"15-11-2019",1,"4","WHO","never",">5 years",0.05,9,0.045,"expert 4 15-11-2019"
"246","BENI",8,10,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,9,0.045,"expert 9 22-11-2019"
"247","BENI",8,10,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,9,0.045,"expert 6 20-11-2019"
"248","BENI",8,10,"15-11-2019",1,"3","WHO",">2 weeks ago",">5 years",0.05,9,0.045,"expert 3 15-11-2019"
"249","BENI",8,10,"12-11-2019",2,"2","WHO","<2 weeks ago",">5 years",0.1,9,0.045,"expert 2 12-11-2019"
"250","BENI",8,10,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,9,0.045,"expert 10 14-11-2019"
"251","GOMA",0,2,"15-11-2019",20,"5","WHO","<2 weeks ago","<5 years",1,161,0.805,"expert 5 15-11-2019"
"252","GOMA",0,2,"22-11-2019",20,"7","LSHTM","<2 weeks ago","<5 years",1,161,0.805,"expert 7 22-11-2019"
"253","GOMA",0,2,"15-11-2019",20,"3","WHO",">2 weeks ago",">5 years",1,161,0.805,"expert 3 15-11-2019"
"254","GOMA",0,2,"11-11-2019",18,"1","LSHTM","<2 weeks ago",">5 years",0.9,161,0.805,"expert 1 11-11-2019"
"255","GOMA",0,2,"15-11-2019",10,"4","WHO","never",">5 years",0.5,161,0.805,"expert 4 15-11-2019"
"256","GOMA",0,2,"20-11-2019",20,"6","MoH","<2 weeks ago",">5 years",1,161,0.805,"expert 6 20-11-2019"
"257","GOMA",0,2,"22-11-2019",11,"8","MSF",">2 weeks ago",">5 years",0.55,161,0.805,"expert 8 22-11-2019"
"258","GOMA",0,2,"12-11-2019",8,"2","WHO","<2 weeks ago",">5 years",0.4,161,0.805,"expert 2 12-11-2019"
"259","GOMA",0,2,"14-11-2019",14,"10","WHO","<2 weeks ago","<5 years",0.7,161,0.805,"expert 10 14-11-2019"
"260","GOMA",0,2,"22-11-2019",20,"9","MSF",">2 weeks ago",">5 years",1,161,0.805,"expert 9 22-11-2019"
"261","GOMA",10,12,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,3,0.015,"expert 8 22-11-2019"
"262","GOMA",10,12,"15-11-2019",2,"4","WHO","never",">5 years",0.1,3,0.015,"expert 4 15-11-2019"
"263","GOMA",10,12,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,3,0.015,"expert 10 14-11-2019"
"264","GOMA",10,12,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,3,0.015,"expert 5 15-11-2019"
"265","GOMA",10,12,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,3,0.015,"expert 3 15-11-2019"
"266","GOMA",10,12,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,3,0.015,"expert 1 11-11-2019"
"267","GOMA",10,12,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,3,0.015,"expert 7 22-11-2019"
"268","GOMA",10,12,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,3,0.015,"expert 6 20-11-2019"
"269","GOMA",10,12,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,3,0.015,"expert 9 22-11-2019"
"270","GOMA",10,12,"12-11-2019",1,"2","WHO","<2 weeks ago",">5 years",0.05,3,0.015,"expert 2 12-11-2019"
"271","GOMA",12,14,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,2,0.01,"expert 10 14-11-2019"
"272","GOMA",12,14,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,2,0.01,"expert 1 11-11-2019"
"273","GOMA",12,14,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,2,0.01,"expert 5 15-11-2019"
"274","GOMA",12,14,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,2,0.01,"expert 8 22-11-2019"
"275","GOMA",12,14,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,2,0.01,"expert 3 15-11-2019"
"276","GOMA",12,14,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,2,0.01,"expert 7 22-11-2019"
"277","GOMA",12,14,"15-11-2019",2,"4","WHO","never",">5 years",0.1,2,0.01,"expert 4 15-11-2019"
"278","GOMA",12,14,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,2,0.01,"expert 2 12-11-2019"
"279","GOMA",12,14,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,2,0.01,"expert 9 22-11-2019"
"280","GOMA",12,14,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,2,0.01,"expert 6 20-11-2019"
"281","GOMA",14,16,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"282","GOMA",14,16,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"283","GOMA",14,16,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"284","GOMA",14,16,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"285","GOMA",14,16,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"286","GOMA",14,16,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"287","GOMA",14,16,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"288","GOMA",14,16,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"289","GOMA",14,16,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"290","GOMA",14,16,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"291","GOMA",16,18,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"292","GOMA",16,18,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"293","GOMA",16,18,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"294","GOMA",16,18,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"295","GOMA",16,18,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"296","GOMA",16,18,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"297","GOMA",16,18,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"298","GOMA",16,18,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"299","GOMA",16,18,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"300","GOMA",16,18,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"301","GOMA",18,20,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"302","GOMA",18,20,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"303","GOMA",18,20,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"304","GOMA",18,20,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"305","GOMA",18,20,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"306","GOMA",18,20,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"307","GOMA",18,20,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"308","GOMA",18,20,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"309","GOMA",18,20,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"310","GOMA",18,20,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"311","GOMA",2,4,"12-11-2019",5,"2","WHO","<2 weeks ago",">5 years",0.25,23,0.115,"expert 2 12-11-2019"
"312","GOMA",2,4,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,23,0.115,"expert 6 20-11-2019"
"313","GOMA",2,4,"22-11-2019",6,"8","MSF",">2 weeks ago",">5 years",0.3,23,0.115,"expert 8 22-11-2019"
"314","GOMA",2,4,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,23,0.115,"expert 7 22-11-2019"
"315","GOMA",2,4,"14-11-2019",6,"10","WHO","<2 weeks ago","<5 years",0.3,23,0.115,"expert 10 14-11-2019"
"316","GOMA",2,4,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,23,0.115,"expert 3 15-11-2019"
"317","GOMA",2,4,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,23,0.115,"expert 5 15-11-2019"
"318","GOMA",2,4,"15-11-2019",4,"4","WHO","never",">5 years",0.2,23,0.115,"expert 4 15-11-2019"
"319","GOMA",2,4,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,23,0.115,"expert 9 22-11-2019"
"320","GOMA",2,4,"11-11-2019",2,"1","LSHTM","<2 weeks ago",">5 years",0.1,23,0.115,"expert 1 11-11-2019"
"321","GOMA",20,22,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"322","GOMA",20,22,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"323","GOMA",20,22,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"324","GOMA",20,22,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"325","GOMA",20,22,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"326","GOMA",20,22,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"327","GOMA",20,22,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"328","GOMA",20,22,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"329","GOMA",20,22,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"330","GOMA",20,22,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"331","GOMA",22,24,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"332","GOMA",22,24,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"333","GOMA",22,24,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"334","GOMA",22,24,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"335","GOMA",22,24,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"336","GOMA",22,24,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"337","GOMA",22,24,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"338","GOMA",22,24,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"339","GOMA",22,24,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"340","GOMA",22,24,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"341","GOMA",24,26,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"342","GOMA",24,26,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"343","GOMA",24,26,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"344","GOMA",24,26,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"345","GOMA",24,26,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"346","GOMA",24,26,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"347","GOMA",24,26,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"348","GOMA",24,26,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"349","GOMA",24,26,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"350","GOMA",24,26,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"351","GOMA",26,28,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"352","GOMA",26,28,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"353","GOMA",26,28,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"354","GOMA",26,28,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"355","GOMA",26,28,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"356","GOMA",26,28,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"357","GOMA",26,28,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"358","GOMA",26,28,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"359","GOMA",26,28,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"360","GOMA",26,28,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"361","GOMA",28,30,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"362","GOMA",28,30,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"363","GOMA",28,30,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"364","GOMA",28,30,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"365","GOMA",28,30,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"366","GOMA",28,30,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"367","GOMA",28,30,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"368","GOMA",28,30,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"369","GOMA",28,30,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"370","GOMA",28,30,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"371","GOMA",30,32,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"372","GOMA",30,32,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"373","GOMA",30,32,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"374","GOMA",30,32,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"375","GOMA",30,32,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"376","GOMA",30,32,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"377","GOMA",30,32,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"378","GOMA",30,32,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"379","GOMA",30,32,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"380","GOMA",30,32,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"381","GOMA",32,34,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"382","GOMA",32,34,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"383","GOMA",32,34,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"384","GOMA",32,34,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"385","GOMA",32,34,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"386","GOMA",32,34,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"387","GOMA",32,34,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"388","GOMA",32,34,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"389","GOMA",32,34,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"390","GOMA",32,34,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"391","GOMA",34,36,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"392","GOMA",34,36,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"393","GOMA",34,36,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"394","GOMA",34,36,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"395","GOMA",34,36,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"396","GOMA",34,36,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"397","GOMA",34,36,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"398","GOMA",34,36,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"399","GOMA",34,36,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"400","GOMA",34,36,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"401","GOMA",36,38,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"402","GOMA",36,38,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"403","GOMA",36,38,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"404","GOMA",36,38,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"405","GOMA",36,38,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"406","GOMA",36,38,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"407","GOMA",36,38,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"408","GOMA",36,38,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"409","GOMA",36,38,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"410","GOMA",36,38,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"411","GOMA",38,40,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019"
"412","GOMA",38,40,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"413","GOMA",38,40,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"414","GOMA",38,40,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"415","GOMA",38,40,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019"
"416","GOMA",38,40,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"417","GOMA",38,40,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"418","GOMA",38,40,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"419","GOMA",38,40,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"420","GOMA",38,40,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
"421","GOMA",4,6,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,6,0.03,"expert 6 20-11-2019"
"422","GOMA",4,6,"15-11-2019",0,"4","WHO","never",">5 years",0,6,0.03,"expert 4 15-11-2019"
"423","GOMA",4,6,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,6,0.03,"expert 10 14-11-2019"
"424","GOMA",4,6,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,6,0.03,"expert 3 15-11-2019"
"425","GOMA",4,6,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,6,0.03,"expert 9 22-11-2019"
"426","GOMA",4,6,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,6,0.03,"expert 7 22-11-2019"
"427","GOMA",4,6,"12-11-2019",4,"2","WHO","<2 weeks ago",">5 years",0.2,6,0.03,"expert 2 12-11-2019"
"428","GOMA",4,6,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,6,0.03,"expert 5 15-11-2019"
"429","GOMA",4,6,"22-11-2019",2,"8","MSF",">2 weeks ago",">5 years",0.1,6,0.03,"expert 8 22-11-2019"
"430","GOMA",4,6,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,6,0.03,"expert 1 11-11-2019"
"431","GOMA",40,42,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019"
"432","GOMA",40,42,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019"
"433","GOMA",40,42,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019"
"434","GOMA",40,42,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019"
"435","GOMA",40,42,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019"
"436","GOMA",40,42,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019"
"437","GOMA",40,42,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019"
"438","GOMA",40,42,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019"
