"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date"
"791","BUTEMBO",46,48,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"792","BUTEMBO",46,48,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"793","BUTEMBO",48,50,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"794","BUTEMBO",48,50,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"795","BUTEMBO",48,50,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"796","BUTEMBO",48,50,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"797","BUTEMBO",48,50,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"798","BUTEMBO",48,50,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"799","BUTEMBO",48,50,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"800","BUTEMBO",48,50,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"801","BUTEMBO",48,50,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"802","BUTEMBO",48,50,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"803","BUTEMBO",48,50,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"804","BUTEMBO",6,8,"17-01-2020",2,"1","LSHTM",">2 weeks ago",">5 years",0.1,25,0.113636363636364,"expert 1 17-01-2020"
"805","BUTEMBO",6,8,"17-01-2020",7,"5","WHO",">2 weeks ago","<5 years",0.35,25,0.113636363636364,"expert 5 17-01-2020"
"806","BUTEMBO",6,8,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,25,0.113636363636364,"expert 3 15-01-2020"
"807","BUTEMBO",6,8,"16-01-2020",4,"12","LSHTM",">2 weeks ago",">5 years",0.2,25,0.113636363636364,"expert 12 16-01-2020"
"808","BUTEMBO",6,8,"17-01-2020",5,"4","WHO","never",">5 years",0.25,25,0.113636363636364,"expert 4 17-01-2020"
"809","BUTEMBO",6,8,"16-01-2020",3,"2","WHO","<2 weeks ago",">5 years",0.15,25,0.113636363636364,"expert 2 16-01-2020"
"810","BUTEMBO",6,8,"21-01-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,25,0.113636363636364,"expert 8 21-01-2020"
"811","BUTEMBO",6,8,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,25,0.113636363636364,"expert 14 28-01-2020"
"812","BUTEMBO",6,8,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,25,0.113636363636364,"expert 13 24-01-2020"
"813","BUTEMBO",6,8,"22-01-2020",3,"11","WHO","<2 weeks ago","<5 years",0.15,25,0.113636363636364,"expert 11 22-01-2020"
"814","BUTEMBO",6,8,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,25,0.113636363636364,"expert 9 22-01-2020"
"815","BUTEMBO",8,10,"16-01-2020",2,"12","LSHTM",">2 weeks ago",">5 years",0.1,16,0.0727272727272727,"expert 12 16-01-2020"
"816","BUTEMBO",8,10,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,16,0.0727272727272727,"expert 1 17-01-2020"
"817","BUTEMBO",8,10,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,16,0.0727272727272727,"expert 3 15-01-2020"
"818","BUTEMBO",8,10,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,16,0.0727272727272727,"expert 14 28-01-2020"
"819","BUTEMBO",8,10,"16-01-2020",2,"2","WHO","<2 weeks ago",">5 years",0.1,16,0.0727272727272727,"expert 2 16-01-2020"
"820","BUTEMBO",8,10,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,16,0.0727272727272727,"expert 11 22-01-2020"
"821","BUTEMBO",8,10,"17-01-2020",6,"4","WHO","never",">5 years",0.3,16,0.0727272727272727,"expert 4 17-01-2020"
"822","BUTEMBO",8,10,"17-01-2020",5,"5","WHO",">2 weeks ago","<5 years",0.25,16,0.0727272727272727,"expert 5 17-01-2020"
"823","BUTEMBO",8,10,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,16,0.0727272727272727,"expert 9 22-01-2020"
"824","BUTEMBO",8,10,"21-01-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,16,0.0727272727272727,"expert 8 21-01-2020"
"825","BUTEMBO",8,10,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,16,0.0727272727272727,"expert 13 24-01-2020"
"826","GOMA",0,2,"24-01-2020",20,"13","WHO","<2 weeks ago",">5 years",1,207,0.940909090909091,"expert 13 24-01-2020"
"827","GOMA",0,2,"17-01-2020",20,"5","WHO",">2 weeks ago","<5 years",1,207,0.940909090909091,"expert 5 17-01-2020"
"828","GOMA",0,2,"16-01-2020",19,"12","LSHTM",">2 weeks ago",">5 years",0.95,207,0.940909090909091,"expert 12 16-01-2020"
"829","GOMA",0,2,"22-01-2020",20,"9","MSF",">2 weeks ago",">5 years",1,207,0.940909090909091,"expert 9 22-01-2020"
"830","GOMA",0,2,"17-01-2020",20,"1","LSHTM",">2 weeks ago",">5 years",1,207,0.940909090909091,"expert 1 17-01-2020"
"831","GOMA",0,2,"16-01-2020",17,"2","WHO","<2 weeks ago",">5 years",0.85,207,0.940909090909091,"expert 2 16-01-2020"
"832","GOMA",0,2,"28-01-2020",20,"14","WHO","<2 weeks ago",">5 years",1,207,0.940909090909091,"expert 14 28-01-2020"
"833","GOMA",0,2,"15-01-2020",20,"3","WHO",">2 weeks ago",">5 years",1,207,0.940909090909091,"expert 3 15-01-2020"
"834","GOMA",0,2,"17-01-2020",18,"4","WHO","never",">5 years",0.9,207,0.940909090909091,"expert 4 17-01-2020"
"835","GOMA",0,2,"21-01-2020",18,"8","MSF","<2 weeks ago",">5 years",0.9,207,0.940909090909091,"expert 8 21-01-2020"
"836","GOMA",0,2,"22-01-2020",15,"11","WHO","<2 weeks ago","<5 years",0.75,207,0.940909090909091,"expert 11 22-01-2020"
"837","GOMA",10,12,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"838","GOMA",10,12,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"839","GOMA",10,12,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"840","GOMA",10,12,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"841","GOMA",10,12,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"842","GOMA",10,12,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"843","GOMA",10,12,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"844","GOMA",10,12,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"845","GOMA",10,12,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"846","GOMA",10,12,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"847","GOMA",10,12,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"848","GOMA",12,14,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"849","GOMA",12,14,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"850","GOMA",12,14,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"851","GOMA",12,14,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"852","GOMA",12,14,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"853","GOMA",12,14,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"854","GOMA",12,14,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"855","GOMA",12,14,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"856","GOMA",12,14,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"857","GOMA",12,14,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"858","GOMA",12,14,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"859","GOMA",14,16,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"860","GOMA",14,16,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"861","GOMA",14,16,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"862","GOMA",14,16,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"863","GOMA",14,16,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"864","GOMA",14,16,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"865","GOMA",14,16,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"866","GOMA",14,16,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"867","GOMA",14,16,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"868","GOMA",14,16,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"869","GOMA",14,16,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"870","GOMA",16,18,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"871","GOMA",16,18,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"872","GOMA",16,18,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"873","GOMA",16,18,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"874","GOMA",16,18,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"875","GOMA",16,18,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"876","GOMA",16,18,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"877","GOMA",16,18,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"878","GOMA",16,18,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"879","GOMA",16,18,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"880","GOMA",16,18,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"881","GOMA",18,20,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"882","GOMA",18,20,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"883","GOMA",18,20,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"884","GOMA",18,20,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"885","GOMA",18,20,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"886","GOMA",18,20,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"887","GOMA",18,20,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"888","GOMA",18,20,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"889","GOMA",18,20,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"890","GOMA",18,20,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"891","GOMA",18,20,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"892","GOMA",2,4,"16-01-2020",3,"2","WHO","<2 weeks ago",">5 years",0.15,10,0.0454545454545455,"expert 2 16-01-2020"
"893","GOMA",2,4,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,10,0.0454545454545455,"expert 13 24-01-2020"
"894","GOMA",2,4,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,10,0.0454545454545455,"expert 1 17-01-2020"
"895","GOMA",2,4,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,10,0.0454545454545455,"expert 5 17-01-2020"
"896","GOMA",2,4,"21-01-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,10,0.0454545454545455,"expert 8 21-01-2020"
"897","GOMA",2,4,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,10,0.0454545454545455,"expert 9 22-01-2020"
"898","GOMA",2,4,"17-01-2020",2,"4","WHO","never",">5 years",0.1,10,0.0454545454545455,"expert 4 17-01-2020"
"899","GOMA",2,4,"16-01-2020",1,"12","LSHTM",">2 weeks ago",">5 years",0.05,10,0.0454545454545455,"expert 12 16-01-2020"
"900","GOMA",2,4,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,10,0.0454545454545455,"expert 14 28-01-2020"
"901","GOMA",2,4,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,10,0.0454545454545455,"expert 3 15-01-2020"
"902","GOMA",2,4,"22-01-2020",3,"11","WHO","<2 weeks ago","<5 years",0.15,10,0.0454545454545455,"expert 11 22-01-2020"
"903","GOMA",20,22,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"904","GOMA",20,22,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"905","GOMA",20,22,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"906","GOMA",20,22,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"907","GOMA",20,22,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"908","GOMA",20,22,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"909","GOMA",20,22,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"910","GOMA",20,22,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"911","GOMA",20,22,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"912","GOMA",20,22,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"913","GOMA",20,22,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"914","GOMA",22,24,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"915","GOMA",22,24,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"916","GOMA",22,24,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"917","GOMA",22,24,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"918","GOMA",22,24,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"919","GOMA",22,24,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"920","GOMA",22,24,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"921","GOMA",22,24,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"922","GOMA",22,24,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"923","GOMA",22,24,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"924","GOMA",22,24,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"925","GOMA",24,26,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"926","GOMA",24,26,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"927","GOMA",24,26,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"928","GOMA",24,26,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"929","GOMA",24,26,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"930","GOMA",24,26,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"931","GOMA",24,26,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"932","GOMA",24,26,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"933","GOMA",24,26,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"934","GOMA",24,26,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"935","GOMA",24,26,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"936","GOMA",26,28,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"937","GOMA",26,28,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"938","GOMA",26,28,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"939","GOMA",26,28,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"940","GOMA",26,28,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"941","GOMA",26,28,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"942","GOMA",26,28,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"943","GOMA",26,28,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"944","GOMA",26,28,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"945","GOMA",26,28,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"946","GOMA",26,28,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"947","GOMA",28,30,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"948","GOMA",28,30,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"949","GOMA",28,30,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"950","GOMA",28,30,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"951","GOMA",28,30,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"952","GOMA",28,30,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"953","GOMA",28,30,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"954","GOMA",28,30,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"955","GOMA",28,30,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"956","GOMA",28,30,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"957","GOMA",28,30,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"958","GOMA",30,32,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"959","GOMA",30,32,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"960","GOMA",30,32,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"961","GOMA",30,32,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"962","GOMA",30,32,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"963","GOMA",30,32,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"964","GOMA",30,32,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"965","GOMA",30,32,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"966","GOMA",30,32,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"967","GOMA",30,32,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"968","GOMA",30,32,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"969","GOMA",32,34,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"970","GOMA",32,34,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"971","GOMA",32,34,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"972","GOMA",32,34,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"973","GOMA",32,34,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"974","GOMA",32,34,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"975","GOMA",32,34,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"976","GOMA",32,34,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"977","GOMA",32,34,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"978","GOMA",32,34,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"979","GOMA",32,34,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"980","GOMA",34,36,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"981","GOMA",34,36,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"982","GOMA",34,36,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"983","GOMA",34,36,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"984","GOMA",34,36,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"985","GOMA",34,36,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"986","GOMA",34,36,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"987","GOMA",34,36,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"988","GOMA",34,36,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"989","GOMA",34,36,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"990","GOMA",34,36,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"991","GOMA",36,38,"28-01-2020",0,"14","WHO","<2 weeks ago",">5 years",0,0,0,"expert 14 28-01-2020"
"992","GOMA",36,38,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"993","GOMA",36,38,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"994","GOMA",36,38,"17-01-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-01-2020"
"995","GOMA",36,38,"21-01-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 21-01-2020"
"996","GOMA",36,38,"15-01-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-01-2020"
"997","GOMA",36,38,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"998","GOMA",36,38,"17-01-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 17-01-2020"
"999","GOMA",36,38,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
"1000","GOMA",36,38,"22-01-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-01-2020"
"1001","GOMA",36,38,"16-01-2020",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 16-01-2020"
"1002","GOMA",38,40,"16-01-2020",0,"12","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 12 16-01-2020"
"1003","GOMA",38,40,"24-01-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 24-01-2020"
"1004","GOMA",38,40,"17-01-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 17-01-2020"
"1005","GOMA",38,40,"22-01-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 22-01-2020"
