"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date"
"220","BIENA",12,14,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,2,0.0125,"expert 11 23-12-2019"
"221","BIENA",12,14,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,2,0.0125,"expert 10 17-12-2019"
"222","BIENA",12,14,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,2,0.0125,"expert 8 23-12-2019"
"223","BIENA",12,14,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,2,0.0125,"expert 2 19-12-2019"
"224","BIENA",12,14,"18-12-2019",1,"4","WHO","never",">5 years",0.05,2,0.0125,"expert 4 18-12-2019"
"225","BIENA",14,16,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"226","BIENA",14,16,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"227","BIENA",14,16,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"228","BIENA",14,16,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"229","BIENA",14,16,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"230","BIENA",14,16,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"231","BIENA",14,16,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"232","BIENA",14,16,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"233","BIENA",16,18,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"234","BIENA",16,18,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"235","BIENA",16,18,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"236","BIENA",16,18,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"237","BIENA",16,18,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"238","BIENA",16,18,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"239","BIENA",16,18,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"240","BIENA",16,18,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"241","BIENA",18,20,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"242","BIENA",18,20,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"243","BIENA",18,20,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"244","BIENA",18,20,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"245","BIENA",18,20,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"246","BIENA",18,20,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"247","BIENA",18,20,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"248","BIENA",18,20,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"249","BIENA",2,4,"19-12-2019",8,"2","WHO","<2 weeks ago",">5 years",0.4,44,0.275,"expert 2 19-12-2019"
"250","BIENA",2,4,"19-12-2019",2,"5","WHO",">2 weeks ago","<5 years",0.1,44,0.275,"expert 5 19-12-2019"
"251","BIENA",2,4,"23-12-2019",11,"9","MSF",">2 weeks ago",">5 years",0.55,44,0.275,"expert 9 23-12-2019"
"252","BIENA",2,4,"18-12-2019",5,"4","WHO","never",">5 years",0.25,44,0.275,"expert 4 18-12-2019"
"253","BIENA",2,4,"23-12-2019",6,"8","MSF","<2 weeks ago",">5 years",0.3,44,0.275,"expert 8 23-12-2019"
"254","BIENA",2,4,"23-12-2019",7,"11","WHO","<2 weeks ago","<5 years",0.35,44,0.275,"expert 11 23-12-2019"
"255","BIENA",2,4,"17-12-2019",3,"1","LSHTM",">2 weeks ago",">5 years",0.15,44,0.275,"expert 1 17-12-2019"
"256","BIENA",2,4,"17-12-2019",2,"10","WHO","<2 weeks ago","<5 years",0.1,44,0.275,"expert 10 17-12-2019"
"257","BIENA",20,22,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"258","BIENA",20,22,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"259","BIENA",20,22,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"260","BIENA",20,22,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"261","BIENA",20,22,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"262","BIENA",20,22,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"263","BIENA",20,22,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"264","BIENA",20,22,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"265","BIENA",22,24,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"266","BIENA",22,24,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"267","BIENA",22,24,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"268","BIENA",22,24,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"269","BIENA",22,24,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"270","BIENA",22,24,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"271","BIENA",22,24,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"272","BIENA",22,24,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"273","BIENA",24,26,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"274","BIENA",24,26,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"275","BIENA",24,26,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"276","BIENA",24,26,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"277","BIENA",24,26,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"278","BIENA",24,26,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"279","BIENA",24,26,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"280","BIENA",24,26,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"281","BIENA",26,28,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"282","BIENA",26,28,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"283","BIENA",26,28,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"284","BIENA",26,28,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"285","BIENA",26,28,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"286","BIENA",26,28,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"287","BIENA",26,28,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"288","BIENA",26,28,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"289","BIENA",28,30,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"290","BIENA",28,30,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"291","BIENA",28,30,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"292","BIENA",28,30,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"293","BIENA",28,30,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"294","BIENA",28,30,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"295","BIENA",28,30,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"296","BIENA",28,30,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"297","BIENA",30,32,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"298","BIENA",30,32,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"299","BIENA",30,32,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"300","BIENA",30,32,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"301","BIENA",30,32,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"302","BIENA",30,32,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"303","BIENA",30,32,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"304","BIENA",30,32,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"305","BIENA",32,34,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"306","BIENA",32,34,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"307","BIENA",32,34,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"308","BIENA",32,34,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"309","BIENA",32,34,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"310","BIENA",32,34,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"311","BIENA",32,34,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"312","BIENA",32,34,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"313","BIENA",34,36,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"314","BIENA",34,36,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"315","BIENA",34,36,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"316","BIENA",34,36,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"317","BIENA",34,36,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"318","BIENA",34,36,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"319","BIENA",34,36,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"320","BIENA",34,36,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"321","BIENA",36,38,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"322","BIENA",36,38,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"323","BIENA",36,38,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"324","BIENA",36,38,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"325","BIENA",36,38,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"326","BIENA",36,38,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"327","BIENA",36,38,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"328","BIENA",36,38,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"329","BIENA",38,40,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"330","BIENA",38,40,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"331","BIENA",38,40,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"332","BIENA",38,40,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"333","BIENA",38,40,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"334","BIENA",38,40,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"335","BIENA",38,40,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"336","BIENA",38,40,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"337","BIENA",4,6,"23-12-2019",5,"11","WHO","<2 weeks ago","<5 years",0.25,31,0.19375,"expert 11 23-12-2019"
"338","BIENA",4,6,"17-12-2019",5,"1","LSHTM",">2 weeks ago",">5 years",0.25,31,0.19375,"expert 1 17-12-2019"
"339","BIENA",4,6,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,31,0.19375,"expert 5 19-12-2019"
"340","BIENA",4,6,"19-12-2019",10,"2","WHO","<2 weeks ago",">5 years",0.5,31,0.19375,"expert 2 19-12-2019"
"341","BIENA",4,6,"18-12-2019",4,"4","WHO","never",">5 years",0.2,31,0.19375,"expert 4 18-12-2019"
"342","BIENA",4,6,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,31,0.19375,"expert 10 17-12-2019"
"343","BIENA",4,6,"23-12-2019",3,"8","MSF","<2 weeks ago",">5 years",0.15,31,0.19375,"expert 8 23-12-2019"
"344","BIENA",4,6,"23-12-2019",4,"9","MSF",">2 weeks ago",">5 years",0.2,31,0.19375,"expert 9 23-12-2019"
"345","BIENA",40,42,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"346","BIENA",40,42,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"347","BIENA",40,42,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"348","BIENA",40,42,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"349","BIENA",40,42,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"350","BIENA",40,42,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"351","BIENA",40,42,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"352","BIENA",40,42,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"353","BIENA",42,44,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"354","BIENA",42,44,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"355","BIENA",42,44,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"356","BIENA",42,44,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"357","BIENA",42,44,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"358","BIENA",42,44,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"359","BIENA",42,44,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"360","BIENA",42,44,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"361","BIENA",44,46,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"362","BIENA",44,46,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"363","BIENA",44,46,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"364","BIENA",44,46,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"365","BIENA",44,46,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"366","BIENA",44,46,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"367","BIENA",44,46,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"368","BIENA",44,46,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"369","BIENA",46,48,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"370","BIENA",46,48,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"371","BIENA",46,48,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"372","BIENA",46,48,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"373","BIENA",46,48,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"374","BIENA",46,48,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"375","BIENA",46,48,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"376","BIENA",46,48,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"377","BIENA",48,50,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"378","BIENA",48,50,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"379","BIENA",48,50,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"380","BIENA",48,50,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"381","BIENA",48,50,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"382","BIENA",48,50,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"383","BIENA",48,50,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"384","BIENA",48,50,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"385","BIENA",6,8,"17-12-2019",5,"1","LSHTM",">2 weeks ago",">5 years",0.25,12,0.075,"expert 1 17-12-2019"
"386","BIENA",6,8,"18-12-2019",2,"4","WHO","never",">5 years",0.1,12,0.075,"expert 4 18-12-2019"
"387","BIENA",6,8,"23-12-2019",1,"9","MSF",">2 weeks ago",">5 years",0.05,12,0.075,"expert 9 23-12-2019"
"388","BIENA",6,8,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,12,0.075,"expert 10 17-12-2019"
"389","BIENA",6,8,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,12,0.075,"expert 5 19-12-2019"
"390","BIENA",6,8,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,12,0.075,"expert 11 23-12-2019"
"391","BIENA",6,8,"19-12-2019",2,"2","WHO","<2 weeks ago",">5 years",0.1,12,0.075,"expert 2 19-12-2019"
"392","BIENA",6,8,"23-12-2019",2,"8","MSF","<2 weeks ago",">5 years",0.1,12,0.075,"expert 8 23-12-2019"
"393","BIENA",8,10,"18-12-2019",1,"4","WHO","never",">5 years",0.05,6,0.0375,"expert 4 18-12-2019"
"394","BIENA",8,10,"17-12-2019",3,"1","LSHTM",">2 weeks ago",">5 years",0.15,6,0.0375,"expert 1 17-12-2019"
"395","BIENA",8,10,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,6,0.0375,"expert 10 17-12-2019"
"396","BIENA",8,10,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,6,0.0375,"expert 11 23-12-2019"
"397","BIENA",8,10,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,6,0.0375,"expert 9 23-12-2019"
"398","BIENA",8,10,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,6,0.0375,"expert 5 19-12-2019"
"399","BIENA",8,10,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,6,0.0375,"expert 2 19-12-2019"
"400","BIENA",8,10,"23-12-2019",2,"8","MSF","<2 weeks ago",">5 years",0.1,6,0.0375,"expert 8 23-12-2019"
"401","GOMA",0,2,"23-12-2019",18,"8","MSF","<2 weeks ago",">5 years",0.9,134,0.8375,"expert 8 23-12-2019"
"402","GOMA",0,2,"17-12-2019",18,"10","WHO","<2 weeks ago","<5 years",0.9,134,0.8375,"expert 10 17-12-2019"
"403","GOMA",0,2,"17-12-2019",20,"1","LSHTM",">2 weeks ago",">5 years",1,134,0.8375,"expert 1 17-12-2019"
"404","GOMA",0,2,"18-12-2019",11,"4","WHO","never",">5 years",0.55,134,0.8375,"expert 4 18-12-2019"
"405","GOMA",0,2,"23-12-2019",13,"9","MSF",">2 weeks ago",">5 years",0.65,134,0.8375,"expert 9 23-12-2019"
"406","GOMA",0,2,"23-12-2019",16,"11","WHO","<2 weeks ago","<5 years",0.8,134,0.8375,"expert 11 23-12-2019"
"407","GOMA",0,2,"19-12-2019",20,"5","WHO",">2 weeks ago","<5 years",1,134,0.8375,"expert 5 19-12-2019"
"408","GOMA",0,2,"19-12-2019",18,"2","WHO","<2 weeks ago",">5 years",0.9,134,0.8375,"expert 2 19-12-2019"
"409","GOMA",10,12,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"410","GOMA",10,12,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"411","GOMA",10,12,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"412","GOMA",10,12,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"413","GOMA",10,12,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"414","GOMA",10,12,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"415","GOMA",10,12,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"416","GOMA",10,12,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"417","GOMA",12,14,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"418","GOMA",12,14,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"419","GOMA",12,14,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"420","GOMA",12,14,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"421","GOMA",12,14,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"422","GOMA",12,14,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"423","GOMA",12,14,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"424","GOMA",12,14,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"425","GOMA",14,16,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"426","GOMA",14,16,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"427","GOMA",14,16,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"428","GOMA",14,16,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"429","GOMA",14,16,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"430","GOMA",14,16,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"431","GOMA",14,16,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"432","GOMA",14,16,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"433","GOMA",16,18,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"434","GOMA",16,18,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"435","GOMA",16,18,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"436","GOMA",16,18,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"437","GOMA",16,18,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"438","GOMA",16,18,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"439","GOMA",16,18,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
