"","expert","HZ","low_bin","high_bin","chips","p","date","institution","last.in.field","experience.ide","expert.date"
"250","5","BIENA",4,6,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"251","5","OICHA",40,42,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"252","5","OICHA",42,44,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"253","5","OICHA",44,46,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"254","5","OICHA",46,48,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"255","5","OICHA",48,50,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"256","5","BIENA",44,46,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"257","5","BIENA",46,48,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"258","5","BIENA",48,50,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"259","5","BIENA",22,24,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"260","5","BIENA",24,26,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"261","5","BIENA",26,28,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"262","5","BIENA",28,30,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"263","5","BIENA",30,32,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"264","5","BIENA",6,8,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"265","5","BIENA",8,10,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"266","5","BIENA",10,12,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"267","5","BIENA",12,14,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"268","5","BIENA",14,16,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"269","5","BIENA",16,18,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"270","5","BIENA",18,20,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"271","5","BIENA",20,22,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"272","5","BIENA",38,40,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"273","5","BIENA",32,34,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"274","5","BIENA",34,36,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"275","5","BIENA",36,38,0,0,"17-01-2020","WHO",">2 weeks ago","<5 years","expert 5 17-01-2020"
"276","8","BIENA",18,20,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"277","8","BIENA",0,2,16,0.8,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"278","8","BIENA",2,4,2,0.1,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"279","8","BIENA",4,6,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"280","8","BIENA",6,8,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"281","8","BIENA",8,10,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"282","8","BIENA",10,12,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"283","8","BIENA",12,14,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"284","8","BIENA",14,16,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"285","8","BIENA",16,18,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"286","8","VUHOVI",0,2,16,0.8,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"287","8","VUHOVI",2,4,2,0.1,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"288","8","VUHOVI",4,6,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"289","8","VUHOVI",6,8,1,0.05,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"290","8","VUHOVI",8,10,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"291","8","VUHOVI",10,12,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"292","8","VUHOVI",12,14,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"293","8","VUHOVI",14,16,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"294","8","VUHOVI",16,18,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"295","8","VUHOVI",18,20,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"296","8","VUHOVI",20,22,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"297","8","VUHOVI",22,24,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"298","8","VUHOVI",24,26,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"299","8","VUHOVI",26,28,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"300","8","VUHOVI",28,30,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"301","8","BIENA",20,22,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"302","8","BIENA",22,24,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"303","8","BIENA",24,26,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"304","8","BIENA",26,28,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"305","8","BIENA",28,30,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"306","8","BIENA",30,32,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"307","8","BIENA",32,34,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"308","8","BIENA",34,36,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"309","8","BIENA",36,38,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"310","8","BIENA",38,40,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"311","8","BIENA",40,42,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"312","8","BIENA",42,44,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"313","8","BIENA",44,46,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"314","8","BIENA",46,48,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"315","8","BIENA",48,50,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"316","8","VUHOVI",32,34,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"317","8","VUHOVI",34,36,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"318","8","VUHOVI",36,38,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"319","8","VUHOVI",38,40,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"320","8","VUHOVI",40,42,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"321","8","VUHOVI",42,44,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"322","8","VUHOVI",44,46,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"323","8","VUHOVI",46,48,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"324","8","VUHOVI",48,50,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
"325","8","VUHOVI",30,32,0,0,"21-01-2020","MSF","<2 weeks ago",">5 years","expert 8 21-01-2020"
