"","expert","HZ","low_bin","high_bin","chips","p","date","institution","last.in.field","experience.ide","expert.date"
"236","3","LOLWA",4,6,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"237","3","LOLWA",6,8,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"238","3","LOLWA",8,10,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"239","3","LOLWA",10,12,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"240","3","LOLWA",12,14,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"241","3","LOLWA",14,16,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"242","3","LOLWA",16,18,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"243","3","LOLWA",18,20,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"244","3","LOLWA",20,22,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"245","3","LOLWA",36,38,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"246","3","LOLWA",38,40,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"247","3","LOLWA",40,42,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"248","3","LOLWA",34,36,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"249","3","LOLWA",44,46,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"250","3","LOLWA",42,44,0,0,"15-11-2019","WHO",">2 weeks ago",">5 years","expert 3 15-11-2019"
"251","4","OICHA",2,4,6,0.3,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"252","4","KATWA",46,48,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"253","4","OICHA",0,2,11,0.55,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"254","4","OICHA",36,38,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"255","4","OICHA",38,40,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"256","4","KATWA",48,50,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"257","4","OICHA",34,36,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"258","4","KATWA",42,44,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"259","4","KATWA",44,46,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"260","4","BUTEMBO",8,10,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"261","4","BUTEMBO",10,12,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"262","4","BUTEMBO",12,14,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"263","4","BUTEMBO",14,16,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"264","4","BUTEMBO",16,18,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"265","4","KATWA",0,2,10,0.5,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"266","4","KATWA",2,4,10,0.5,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"267","4","KATWA",4,6,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"268","4","KATWA",6,8,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"269","4","KATWA",8,10,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"270","4","KATWA",10,12,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"271","4","KATWA",12,14,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"272","4","KATWA",14,16,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"273","4","KATWA",16,18,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"274","4","OICHA",4,6,3,0.15,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"275","4","OICHA",6,8,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"276","4","OICHA",8,10,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"277","4","OICHA",10,12,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"278","4","OICHA",12,14,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"279","4","OICHA",14,16,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"280","4","OICHA",16,18,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"281","4","OICHA",18,20,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"282","4","OICHA",20,22,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"283","4","OICHA",22,24,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"284","4","OICHA",24,26,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"285","4","OICHA",26,28,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"286","4","OICHA",28,30,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"287","4","OICHA",30,32,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"288","4","OICHA",32,34,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"289","4","MAKISO_KISANGANI",2,4,7,0.35,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"290","4","MAKISO_KISANGANI",4,6,2,0.1,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"291","4","MAKISO_KISANGANI",6,8,1,0.05,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"292","4","OICHA",40,42,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"293","4","OICHA",42,44,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"294","4","OICHA",44,46,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"295","4","OICHA",46,48,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"296","4","OICHA",48,50,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"297","4","BUTEMBO",0,2,11,0.55,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"298","4","BUTEMBO",2,4,9,0.45,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"299","4","BUTEMBO",4,6,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"300","4","BUTEMBO",6,8,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"301","4","MAKISO_KISANGANI",0,2,10,0.5,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"302","4","KATWA",20,22,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"303","4","KATWA",22,24,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"304","4","KATWA",24,26,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"305","4","BUTEMBO",18,20,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"306","4","BUTEMBO",20,22,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"307","4","BUTEMBO",22,24,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"308","4","BUTEMBO",24,26,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"309","4","BUTEMBO",26,28,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"310","4","BUTEMBO",28,30,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"311","4","BUTEMBO",30,32,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"312","4","BUTEMBO",32,34,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"313","4","BUTEMBO",34,36,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"314","4","KATWA",18,20,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"315","4","BUTEMBO",36,38,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"316","4","BUTEMBO",38,40,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"317","4","BUTEMBO",40,42,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"318","4","KATWA",26,28,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"319","4","KATWA",28,30,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"320","4","KATWA",30,32,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"321","4","KATWA",32,34,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"322","4","KATWA",34,36,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"323","4","KATWA",36,38,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"324","4","KATWA",38,40,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"325","4","KATWA",40,42,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"326","4","MAKISO_KISANGANI",22,24,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"327","4","MAKISO_KISANGANI",24,26,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"328","4","MAKISO_KISANGANI",8,10,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"329","4","MAKISO_KISANGANI",26,28,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"330","4","MAKISO_KISANGANI",28,30,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"331","4","BUTEMBO",42,44,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"332","4","MAKISO_KISANGANI",16,18,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"333","4","MAKISO_KISANGANI",10,12,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"334","4","MAKISO_KISANGANI",12,14,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"335","4","MAKISO_KISANGANI",14,16,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"336","4","MAKISO_KISANGANI",30,32,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"337","4","MAKISO_KISANGANI",18,20,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"338","4","MAKISO_KISANGANI",20,22,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"339","4","BUTEMBO",48,50,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"340","4","MAKISO_KISANGANI",42,44,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"341","4","BUTEMBO",44,46,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"342","4","BUTEMBO",46,48,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"343","4","MAKISO_KISANGANI",48,50,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"344","4","MAKISO_KISANGANI",36,38,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"345","4","MAKISO_KISANGANI",44,46,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"346","4","MAKISO_KISANGANI",46,48,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"347","4","MAKISO_KISANGANI",34,36,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"348","4","MAKISO_KISANGANI",38,40,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"349","4","MAKISO_KISANGANI",32,34,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"350","4","MAKISO_KISANGANI",40,42,0,0,"15-11-2019","WHO","never",">5 years","expert 4 15-11-2019"
"351","5","OICHA",8,10,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"352","5","OICHA",4,6,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"353","5","OICHA",6,8,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"354","5","OICHA",30,32,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"355","5","OICHA",12,14,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"356","5","OICHA",26,28,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"357","5","OICHA",28,30,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"358","5","OICHA",10,12,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"359","5","OICHA",0,2,19,0.95,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"360","5","OICHA",32,34,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"361","5","OICHA",14,16,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"362","5","OICHA",34,36,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"363","5","OICHA",36,38,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"364","5","OICHA",2,4,1,0.05,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"365","5","OICHA",16,18,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"366","5","OICHA",18,20,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"367","5","OICHA",20,22,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"368","5","OICHA",38,40,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"369","5","OICHA",24,26,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"370","5","OICHA",40,42,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"371","5","OICHA",42,44,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"372","5","OICHA",22,24,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"373","5","OICHA",48,50,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"374","5","OICHA",46,48,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"375","5","OICHA",44,46,0,0,"15-11-2019","WHO","<2 weeks ago","<5 years","expert 5 15-11-2019"
"376","8","KATWA",14,16,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"377","8","KATWA",20,22,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"378","8","KATWA",22,24,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"379","8","KATWA",18,20,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"380","8","KATWA",2,4,10,0.5,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"381","8","KATWA",4,6,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"382","8","KATWA",16,18,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"383","8","KATWA",0,2,10,0.5,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"384","8","KATWA",10,12,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"385","8","KATWA",12,14,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"386","8","KATWA",40,42,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"387","8","KATWA",42,44,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"388","8","KATWA",44,46,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"389","8","KATWA",46,48,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"390","8","KATWA",48,50,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"391","8","KATWA",24,26,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"392","8","KATWA",26,28,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"393","8","KATWA",28,30,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"394","8","KATWA",30,32,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"395","8","KATWA",6,8,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"396","8","KATWA",8,10,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"397","8","BUTEMBO",0,2,10,0.5,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"398","8","BUTEMBO",2,4,10,0.5,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"399","8","BUTEMBO",4,6,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"400","8","BUTEMBO",6,8,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"401","8","BUTEMBO",8,10,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"402","8","BUTEMBO",10,12,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"403","8","BUTEMBO",12,14,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"404","8","BUTEMBO",14,16,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"405","8","BUTEMBO",16,18,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"406","8","BUTEMBO",18,20,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"407","8","BUTEMBO",20,22,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"408","8","BUTEMBO",22,24,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"409","8","BUTEMBO",24,26,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"410","8","BUTEMBO",26,28,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"411","8","BUTEMBO",28,30,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"412","8","BUTEMBO",30,32,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"413","8","BUTEMBO",32,34,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"414","8","BUTEMBO",34,36,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"415","8","BUTEMBO",36,38,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"416","8","BUTEMBO",38,40,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"417","8","BUTEMBO",40,42,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"418","8","BUTEMBO",42,44,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"419","8","BUTEMBO",44,46,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"420","8","BUTEMBO",46,48,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"421","8","BUTEMBO",48,50,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"422","8","KATWA",32,34,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"423","8","KATWA",34,36,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"424","8","KATWA",36,38,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"425","8","KATWA",38,40,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 8 22-11-2019"
"426","9","OICHA",18,20,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"427","9","OICHA",8,10,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"428","9","OICHA",16,18,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"429","9","OICHA",12,14,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"430","9","OICHA",14,16,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"431","9","OICHA",20,22,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"432","9","OICHA",10,12,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"433","9","OICHA",6,8,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"434","9","KOMANDA",0,2,14,0.7,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"435","9","KOMANDA",2,4,6,0.3,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"436","9","OICHA",4,6,4,0.2,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"437","9","KOMANDA",10,12,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"438","9","OICHA",22,24,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"439","9","OICHA",24,26,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"440","9","KOMANDA",8,10,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"441","9","OICHA",34,36,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"442","9","OICHA",36,38,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"443","9","OICHA",38,40,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"444","9","OICHA",32,34,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"445","9","KOMANDA",4,6,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"446","9","KOMANDA",6,8,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"447","9","OICHA",46,48,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"448","9","OICHA",40,42,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"449","9","OICHA",26,28,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"450","9","OICHA",28,30,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"451","9","OICHA",30,32,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"452","9","KOMANDA",12,14,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"453","9","OICHA",0,2,8,0.4,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"454","9","OICHA",2,4,8,0.4,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"455","9","KOMANDA",24,26,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"456","9","KOMANDA",26,28,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"457","9","KOMANDA",28,30,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"458","9","OICHA",42,44,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"459","9","OICHA",44,46,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"460","9","KOMANDA",34,36,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"461","9","OICHA",48,50,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"462","9","KOMANDA",14,16,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"463","9","KOMANDA",16,18,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"464","9","KOMANDA",18,20,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"465","9","KOMANDA",20,22,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"466","9","KOMANDA",48,50,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"467","9","KOMANDA",22,24,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"468","9","KOMANDA",32,34,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"469","9","KOMANDA",44,46,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"470","9","KOMANDA",36,38,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"471","9","KOMANDA",30,32,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"472","9","KOMANDA",42,44,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"473","9","KOMANDA",46,48,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"474","9","KOMANDA",38,40,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
"475","9","KOMANDA",40,42,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019"
